video_name,left_pupil,right_pupil,gaze_direction,label
C0007.MP4,"(826, 458)","(1077, 483)",right,Utan penna_Fingertest
C0007.MP4,"(826, 459)","(1077, 484)",blinking,Utan penna_Fingertest
C0007.MP4,"(828, 459)","(1077, 484)",blinking,Utan penna_Fingertest
C0007.MP4,"(825, 459)","(1077, 483)",blinking,Utan penna_Fingertest
C0007.MP4,"(828, 460)","(1076, 485)",blinking,Utan penna_Fingertest
C0007.MP4,"(825, 459)","(1076, 485)",right,Utan penna_Fingertest
C0007.MP4,"(825, 459)","(1076, 484)",blinking,Utan penna_Fingertest
C0007.MP4,"(823, 459)","(1076, 484)",right,Utan penna_Fingertest
C0007.MP4,"(824, 459)","(1076, 484)",right,Utan penna_Fingertest
C0007.MP4,"(823, 459)","(1076, 484)",right,Utan penna_Fingertest
C0007.MP4,"(823, 459)","(1075, 484)",blinking,Utan penna_Fingertest
C0007.MP4,"(827, 460)","(1076, 484)",right,Utan penna_Fingertest
C0007.MP4,"(827, 459)","(1077, 484)",right,Utan penna_Fingertest
C0007.MP4,"(823, 459)","(1076, 484)",right,Utan penna_Fingertest
C0007.MP4,"(823, 459)","(1077, 484)",right,Utan penna_Fingertest
C0007.MP4,"(822, 459)","(1076, 484)",blinking,Utan penna_Fingertest
C0007.MP4,"(825, 459)","(1076, 484)",blinking,Utan penna_Fingertest
C0007.MP4,"(828, 460)","(1076, 484)",blinking,Utan penna_Fingertest
C0007.MP4,"(828, 460)","(1076, 485)",blinking,Utan penna_Fingertest
C0007.MP4,"(824, 460)","(1076, 484)",blinking,Utan penna_Fingertest
C0007.MP4,"(827, 459)","(1077, 483)",right,Utan penna_Fingertest
C0007.MP4,"(823, 459)","(1078, 483)",right,Utan penna_Fingertest
C0007.MP4,"(828, 460)","(1077, 485)",blinking,Utan penna_Fingertest
C0007.MP4,"(826, 459)","(1078, 484)",right,Utan penna_Fingertest
C0007.MP4,"(827, 459)","(1080, 484)",right,Utan penna_Fingertest
C0007.MP4,"(829, 459)","(1079, 485)",right,Utan penna_Fingertest
C0007.MP4,"(829, 460)","(1079, 484)",right,Utan penna_Fingertest
C0007.MP4,"(830, 460)","(1080, 484)",right,Utan penna_Fingertest
C0007.MP4,"(830, 459)","(1080, 484)",right,Utan penna_Fingertest
C0007.MP4,"(831, 460)","(1080, 484)",right,Utan penna_Fingertest
C0007.MP4,"(828, 459)","(1080, 483)",right,Utan penna_Fingertest
C0007.MP4,"(831, 460)","(1081, 484)",right,Utan penna_Fingertest
C0007.MP4,"(832, 460)","(1081, 483)",right,Utan penna_Fingertest
C0007.MP4,"(833, 460)","(1082, 484)",right,Utan penna_Fingertest
C0007.MP4,"(832, 460)","(1082, 484)",right,Utan penna_Fingertest
C0007.MP4,"(829, 460)","(1082, 484)",right,Utan penna_Fingertest
C0007.MP4,"(833, 460)","(1083, 484)",right,Utan penna_Fingertest
C0007.MP4,"(833, 460)","(1083, 484)",right,Utan penna_Fingertest
C0007.MP4,"(830, 460)","(1084, 484)",right,Utan penna_Fingertest
C0007.MP4,"(834, 459)","(1085, 484)",center,Utan penna_Fingertest
C0007.MP4,"(830, 460)","(1086, 484)",right,Utan penna_Fingertest
C0007.MP4,"(836, 460)","(1086, 483)",right,Utan penna_Fingertest
C0007.MP4,"(836, 459)","(1087, 483)",center,Utan penna_Fingertest
C0007.MP4,"(836, 460)","(1087, 484)",center,Utan penna_Fingertest
C0007.MP4,"(833, 459)","(1087, 483)",right,Utan penna_Fingertest
C0007.MP4,"(837, 460)","(1088, 485)",center,Utan penna_Fingertest
C0007.MP4,"(835, 459)","(1088, 483)",center,Utan penna_Fingertest
C0007.MP4,"(838, 459)","(1089, 484)",center,Utan penna_Fingertest
C0007.MP4,"(836, 459)","(1089, 483)",center,Utan penna_Fingertest
C0007.MP4,"(832, 459)","(1090, 483)",center,Utan penna_Fingertest
C0007.MP4,"(838, 460)","(1090, 483)",center,Utan penna_Fingertest
C0007.MP4,"(840, 459)","(1091, 483)",center,Utan penna_Fingertest
C0007.MP4,"(841, 459)","(1091, 484)",center,Utan penna_Fingertest
C0007.MP4,"(840, 458)","(1092, 482)",center,Utan penna_Fingertest
C0007.MP4,"(840, 460)","(1093, 485)",center,Utan penna_Fingertest
C0007.MP4,"(840, 460)","(1093, 483)",center,Utan penna_Fingertest
C0007.MP4,"(842, 460)","(1093, 484)",center,Utan penna_Fingertest
C0007.MP4,"(840, 461)","(1094, 484)",center,Utan penna_Fingertest
C0007.MP4,"(842, 459)","(1095, 482)",center,Utan penna_Fingertest
C0007.MP4,"(842, 459)","(1096, 483)",center,Utan penna_Fingertest
C0007.MP4,"(842, 459)","(1096, 483)",center,Utan penna_Fingertest
C0007.MP4,"(843, 459)","(1096, 483)",center,Utan penna_Fingertest
C0007.MP4,"(842, 461)","(1101, 484)",center,Utan penna_Fingertest
C0007.MP4,"(843, 459)","(1097, 484)",center,Utan penna_Fingertest
C0007.MP4,"(845, 459)","(1102, 483)",center,Utan penna_Fingertest
C0007.MP4,"(845, 459)","(1101, 483)",center,Utan penna_Fingertest
C0007.MP4,"(847, 460)","(1099, 483)",center,Utan penna_Fingertest
C0007.MP4,"(848, 461)","(1101, 483)",center,Utan penna_Fingertest
C0007.MP4,"(850, 462)","(1103, 483)",center,Utan penna_Fingertest
C0007.MP4,"(850, 461)","(1101, 483)",center,Utan penna_Fingertest
C0007.MP4,"(849, 461)","(1104, 484)",center,Utan penna_Fingertest
C0007.MP4,"(851, 462)","(1102, 483)",center,Utan penna_Fingertest
C0007.MP4,"(851, 462)","(1103, 483)",center,Utan penna_Fingertest
C0007.MP4,"(851, 461)","(1105, 484)",center,Utan penna_Fingertest
C0007.MP4,"(846, 461)","(1104, 483)",center,Utan penna_Fingertest
C0007.MP4,"(852, 461)","(1103, 483)",center,Utan penna_Fingertest
C0007.MP4,"(852, 461)","(1104, 483)",center,Utan penna_Fingertest
C0007.MP4,"(852, 462)","(1104, 485)",center,Utan penna_Fingertest
C0007.MP4,"(852, 461)","(1104, 483)",center,Utan penna_Fingertest
C0007.MP4,"(852, 462)","(1104, 483)",center,Utan penna_Fingertest
C0007.MP4,"(847, 460)","(1104, 483)",center,Utan penna_Fingertest
C0007.MP4,"(852, 462)","(1104, 483)",center,Utan penna_Fingertest
C0007.MP4,"(853, 461)","(1106, 484)",center,Utan penna_Fingertest
C0007.MP4,"(852, 461)","(1104, 483)",center,Utan penna_Fingertest
C0007.MP4,"(852, 462)","(1104, 483)",center,Utan penna_Fingertest
C0007.MP4,"(853, 462)","(1105, 483)",center,Utan penna_Fingertest
C0007.MP4,"(853, 462)","(1105, 483)",center,Utan penna_Fingertest
C0007.MP4,"(853, 461)","(1105, 483)",center,Utan penna_Fingertest
C0007.MP4,"(853, 461)","(1105, 483)",center,Utan penna_Fingertest
C0007.MP4,"(853, 461)","(1108, 484)",center,Utan penna_Fingertest
C0007.MP4,"(854, 460)","(1106, 483)",center,Utan penna_Fingertest
C0007.MP4,"(853, 460)","(1105, 483)",center,Utan penna_Fingertest
C0007.MP4,"(853, 462)","(1108, 484)",center,Utan penna_Fingertest
C0007.MP4,"(853, 461)","(1105, 482)",center,Utan penna_Fingertest
C0007.MP4,"(853, 461)","(1105, 483)",center,Utan penna_Fingertest
C0007.MP4,"(848, 462)","(1105, 484)",center,Utan penna_Fingertest
C0007.MP4,"(853, 461)","(1105, 483)",center,Utan penna_Fingertest
C0007.MP4,"(853, 460)","(1106, 483)",center,Utan penna_Fingertest
C0007.MP4,"(848, 460)","(1106, 483)",center,Utan penna_Fingertest
C0007.MP4,"(853, 461)","(1105, 482)",center,Utan penna_Fingertest
C0007.MP4,"(848, 461)","(1108, 484)",center,Utan penna_Fingertest
C0007.MP4,"(853, 461)","(1108, 484)",center,Utan penna_Fingertest
C0007.MP4,"(853, 461)","(1105, 483)",center,Utan penna_Fingertest
C0007.MP4,"(853, 461)","(1105, 483)",center,Utan penna_Fingertest
C0007.MP4,"(854, 460)","(1106, 482)",center,Utan penna_Fingertest
C0007.MP4,"(854, 461)","(1105, 483)",center,Utan penna_Fingertest
C0007.MP4,"(855, 460)","(1106, 482)",center,Utan penna_Fingertest
C0007.MP4,"(854, 460)","(1106, 483)",center,Utan penna_Fingertest
C0007.MP4,"(854, 460)","(1105, 482)",center,Utan penna_Fingertest
C0007.MP4,"(854, 460)","(1106, 482)",center,Utan penna_Fingertest
C0007.MP4,"(848, 459)","(1106, 483)",center,Utan penna_Fingertest
C0007.MP4,"(853, 461)","(1106, 482)",center,Utan penna_Fingertest
C0007.MP4,"(853, 461)","(1108, 483)",center,Utan penna_Fingertest
C0007.MP4,"(854, 461)","(1106, 482)",center,Utan penna_Fingertest
C0007.MP4,"(853, 461)","(1105, 482)",center,Utan penna_Fingertest
C0007.MP4,"(848, 460)","(1108, 483)",center,Utan penna_Fingertest
C0007.MP4,"(853, 460)","(1105, 482)",center,Utan penna_Fingertest
C0007.MP4,"(853, 462)","(1105, 482)",center,Utan penna_Fingertest
C0007.MP4,"(848, 460)","(1105, 483)",center,Utan penna_Fingertest
C0007.MP4,"(854, 460)","(1106, 482)",center,Utan penna_Fingertest
C0007.MP4,"(853, 461)","(1106, 483)",center,Utan penna_Fingertest
C0007.MP4,"(854, 460)","(1106, 482)",center,Utan penna_Fingertest
C0007.MP4,"(853, 460)","(1105, 482)",center,Utan penna_Fingertest
C0007.MP4,"(853, 461)","(1108, 483)",center,Utan penna_Fingertest
C0007.MP4,"(853, 461)","(1105, 483)",center,Utan penna_Fingertest
C0007.MP4,"(847, 460)","(1107, 484)",center,Utan penna_Fingertest
C0007.MP4,"(853, 460)","(1105, 482)",center,Utan penna_Fingertest
C0007.MP4,"(853, 461)","(1108, 484)",center,Utan penna_Fingertest
C0007.MP4,"(853, 460)","(1105, 482)",center,Utan penna_Fingertest
C0007.MP4,"(853, 461)","(1106, 482)",center,Utan penna_Fingertest
C0007.MP4,"(853, 460)","(1108, 483)",center,Utan penna_Fingertest
C0007.MP4,"(854, 460)","(1105, 482)",center,Utan penna_Fingertest
C0007.MP4,"(853, 461)","(1105, 483)",center,Utan penna_Fingertest
C0007.MP4,"(853, 460)","(1105, 482)",center,Utan penna_Fingertest
C0007.MP4,"(852, 461)","(1105, 483)",center,Utan penna_Fingertest
C0007.MP4,"(853, 461)","(1105, 483)",center,Utan penna_Fingertest
C0007.MP4,"(853, 460)","(1105, 482)",center,Utan penna_Fingertest
C0007.MP4,"(846, 461)","(1106, 484)",center,Utan penna_Fingertest
C0007.MP4,"(852, 460)","(1105, 483)",center,Utan penna_Fingertest
C0007.MP4,"(851, 460)","(1104, 482)",center,Utan penna_Fingertest
C0007.MP4,"(851, 461)","(1104, 483)",center,Utan penna_Fingertest
C0007.MP4,"(851, 460)","(1105, 482)",center,Utan penna_Fingertest
C0007.MP4,"(851, 460)","(1105, 483)",center,Utan penna_Fingertest
C0007.MP4,"(850, 460)","(1104, 482)",center,Utan penna_Fingertest
C0007.MP4,"(851, 461)","(1106, 483)",center,Utan penna_Fingertest
C0007.MP4,"(850, 460)","(1104, 482)",center,Utan penna_Fingertest
C0007.MP4,"(850, 459)","(1104, 482)",center,Utan penna_Fingertest
C0007.MP4,"(850, 460)","(1105, 482)",center,Utan penna_Fingertest
C0007.MP4,"(850, 460)","(1104, 482)",center,Utan penna_Fingertest
C0007.MP4,"(850, 460)","(1104, 482)",center,Utan penna_Fingertest
C0007.MP4,"(850, 460)","(1105, 483)",center,Utan penna_Fingertest
C0007.MP4,"(851, 460)","(1105, 483)",center,Utan penna_Fingertest
C0007.MP4,"(850, 460)","(1106, 483)",center,Utan penna_Fingertest
C0007.MP4,"(850, 461)","(1105, 483)",center,Utan penna_Fingertest
C0007.MP4,"(850, 460)","(1105, 483)",center,Utan penna_Fingertest
C0007.MP4,"(849, 461)","(1104, 483)",center,Utan penna_Fingertest
C0007.MP4,"(845, 460)","(1105, 484)",center,Utan penna_Fingertest
C0008.MP4,"(849, 475)","(1119, 481)",center,Utan penna_Fingertest
C0008.MP4,"(849, 475)","(1118, 480)",center,Utan penna_Fingertest
C0008.MP4,"(848, 474)","(1118, 481)",center,Utan penna_Fingertest
C0008.MP4,"(849, 475)","(1118, 481)",center,Utan penna_Fingertest
C0008.MP4,"(848, 475)","(1118, 481)",center,Utan penna_Fingertest
C0008.MP4,"(849, 474)","(1119, 481)",center,Utan penna_Fingertest
C0008.MP4,"(849, 475)","(1119, 481)",center,Utan penna_Fingertest
C0008.MP4,"(850, 476)","(1118, 481)",center,Utan penna_Fingertest
C0008.MP4,"(849, 475)","(1118, 481)",center,Utan penna_Fingertest
C0008.MP4,"(849, 475)","(1119, 481)",center,Utan penna_Fingertest
C0008.MP4,"(849, 475)","(1119, 481)",center,Utan penna_Fingertest
C0008.MP4,"(850, 475)","(1119, 481)",center,Utan penna_Fingertest
C0008.MP4,"(849, 475)","(1120, 481)",center,Utan penna_Fingertest
C0008.MP4,"(850, 475)","(1119, 481)",center,Utan penna_Fingertest
C0008.MP4,"(849, 475)","(1119, 481)",center,Utan penna_Fingertest
C0008.MP4,"(849, 475)","(1119, 481)",center,Utan penna_Fingertest
C0008.MP4,"(849, 474)","(1120, 481)",center,Utan penna_Fingertest
C0008.MP4,"(850, 475)","(1119, 481)",center,Utan penna_Fingertest
C0008.MP4,"(850, 475)","(1120, 481)",center,Utan penna_Fingertest
C0008.MP4,"(849, 475)","(1120, 481)",center,Utan penna_Fingertest
C0008.MP4,"(850, 475)","(1120, 481)",center,Utan penna_Fingertest
C0008.MP4,"(851, 475)","(1120, 481)",center,Utan penna_Fingertest
C0008.MP4,"(850, 475)","(1120, 481)",center,Utan penna_Fingertest
C0008.MP4,"(852, 476)","(1120, 481)",center,Utan penna_Fingertest
C0008.MP4,"(850, 475)","(1120, 481)",center,Utan penna_Fingertest
C0008.MP4,"(849, 475)","(1120, 482)",center,Utan penna_Fingertest
C0008.MP4,"(850, 474)","(1120, 481)",center,Utan penna_Fingertest
C0008.MP4,"(850, 475)","(1119, 481)",center,Utan penna_Fingertest
C0008.MP4,"(850, 475)","(1119, 481)",center,Utan penna_Fingertest
C0008.MP4,"(851, 476)","(1119, 481)",center,Utan penna_Fingertest
C0008.MP4,"(849, 475)","(1119, 481)",center,Utan penna_Fingertest
C0008.MP4,"(849, 475)","(1119, 482)",center,Utan penna_Fingertest
C0008.MP4,"(850, 475)","(1119, 482)",center,Utan penna_Fingertest
C0008.MP4,"(850, 475)","(1119, 482)",center,Utan penna_Fingertest
C0008.MP4,"(852, 476)","(1120, 482)",center,Utan penna_Fingertest
C0008.MP4,"(850, 476)","(1120, 482)",center,Utan penna_Fingertest
C0008.MP4,"(851, 476)","(1120, 482)",center,Utan penna_Fingertest
C0008.MP4,"(851, 475)","(1121, 482)",center,Utan penna_Fingertest
C0008.MP4,"(851, 475)","(1121, 482)",center,Utan penna_Fingertest
C0008.MP4,"(851, 476)","(1121, 482)",center,Utan penna_Fingertest
C0008.MP4,"(851, 475)","(1122, 482)",center,Utan penna_Fingertest
C0008.MP4,"(852, 476)","(1122, 483)",center,Utan penna_Fingertest
C0008.MP4,"(853, 476)","(1123, 482)",center,Utan penna_Fingertest
C0008.MP4,"(853, 476)","(1123, 483)",center,Utan penna_Fingertest
C0008.MP4,"(854, 476)","(1123, 483)",center,Utan penna_Fingertest
C0008.MP4,"(854, 476)","(1124, 483)",center,Utan penna_Fingertest
C0008.MP4,"(854, 476)","(1124, 482)",center,Utan penna_Fingertest
C0008.MP4,"(854, 476)","(1124, 483)",center,Utan penna_Fingertest
C0008.MP4,"(854, 476)","(1124, 483)",center,Utan penna_Fingertest
C0008.MP4,"(854, 476)","(1125, 483)",center,Utan penna_Fingertest
C0008.MP4,"(855, 476)","(1125, 483)",center,Utan penna_Fingertest
C0008.MP4,"(853, 476)","(1125, 483)",center,Utan penna_Fingertest
C0008.MP4,"(853, 475)","(1125, 483)",center,Utan penna_Fingertest
C0008.MP4,"(853, 475)","(1126, 483)",center,Utan penna_Fingertest
C0008.MP4,"(856, 476)","(1126, 483)",center,Utan penna_Fingertest
C0008.MP4,"(856, 476)","(1126, 483)",center,Utan penna_Fingertest
C0008.MP4,"(855, 475)","(1127, 483)",center,Utan penna_Fingertest
C0008.MP4,"(858, 476)","(1128, 484)",center,Utan penna_Fingertest
C0008.MP4,"(858, 476)","(1128, 483)",center,Utan penna_Fingertest
C0008.MP4,"(859, 476)","(1128, 484)",center,Utan penna_Fingertest
C0008.MP4,"(860, 475)","(1130, 484)",center,Utan penna_Fingertest
C0008.MP4,"(860, 475)","(1130, 483)",center,Utan penna_Fingertest
C0008.MP4,"(861, 476)","(1131, 484)",center,Utan penna_Fingertest
C0008.MP4,"(861, 476)","(1131, 484)",center,Utan penna_Fingertest
C0008.MP4,"(862, 476)","(1132, 484)",center,Utan penna_Fingertest
C0008.MP4,"(862, 476)","(1132, 484)",center,Utan penna_Fingertest
C0008.MP4,"(865, 477)","(1132, 484)",center,Utan penna_Fingertest
C0008.MP4,"(863, 476)","(1133, 484)",center,Utan penna_Fingertest
C0008.MP4,"(863, 476)","(1133, 485)",center,Utan penna_Fingertest
C0008.MP4,"(864, 476)","(1134, 485)",center,Utan penna_Fingertest
C0008.MP4,"(864, 476)","(1135, 485)",center,Utan penna_Fingertest
C0008.MP4,"(865, 476)","(1135, 485)",center,Utan penna_Fingertest
C0008.MP4,"(868, 477)","(1135, 485)",center,Utan penna_Fingertest
C0008.MP4,"(869, 477)","(1136, 485)",center,Utan penna_Fingertest
C0008.MP4,"(866, 476)","(1137, 485)",center,Utan penna_Fingertest
C0008.MP4,"(866, 476)","(1137, 485)",center,Utan penna_Fingertest
C0008.MP4,"(867, 476)","(1137, 485)",center,Utan penna_Fingertest
C0008.MP4,"(867, 476)","(1138, 485)",center,Utan penna_Fingertest
C0008.MP4,"(867, 476)","(1137, 486)",center,Utan penna_Fingertest
C0008.MP4,"(872, 477)","(1138, 485)",center,Utan penna_Fingertest
C0008.MP4,"(872, 477)","(1139, 486)",center,Utan penna_Fingertest
C0008.MP4,"(868, 476)","(1139, 485)",center,Utan penna_Fingertest
C0008.MP4,"(872, 477)","(1139, 486)",center,Utan penna_Fingertest
C0008.MP4,"(869, 476)","(1140, 486)",center,Utan penna_Fingertest
C0008.MP4,"(869, 476)","(1140, 486)",center,Utan penna_Fingertest
C0008.MP4,"(869, 476)","(1138, 485)",center,Utan penna_Fingertest
C0008.MP4,"(873, 477)","(1140, 487)",center,Utan penna_Fingertest
C0008.MP4,"(874, 478)","(1140, 487)",center,Utan penna_Fingertest
C0008.MP4,"(874, 477)","(1140, 487)",left,Utan penna_Fingertest
C0008.MP4,"(870, 477)","(1138, 486)",center,Utan penna_Fingertest
C0008.MP4,"(873, 478)","(1140, 487)",left,Utan penna_Fingertest
C0008.MP4,"(870, 476)","(1140, 487)",center,Utan penna_Fingertest
C0008.MP4,"(874, 478)","(1140, 487)",left,Utan penna_Fingertest
C0008.MP4,"(874, 478)","(1140, 486)",center,Utan penna_Fingertest
C0008.MP4,"(874, 478)","(1140, 487)",left,Utan penna_Fingertest
C0008.MP4,"(875, 478)","(1141, 487)",left,Utan penna_Fingertest
C0008.MP4,"(875, 477)","(1139, 486)",left,Utan penna_Fingertest
C0008.MP4,"(875, 477)","(1139, 486)",left,Utan penna_Fingertest
C0008.MP4,"(871, 476)","(1140, 486)",center,Utan penna_Fingertest
C0008.MP4,"(872, 476)","(1140, 486)",center,Utan penna_Fingertest
C0008.MP4,"(872, 476)","(1140, 486)",center,Utan penna_Fingertest
C0008.MP4,"(875, 477)","(1139, 486)",left,Utan penna_Fingertest
C0008.MP4,"(876, 477)","(1143, 488)",left,Utan penna_Fingertest
C0008.MP4,"(876, 477)","(1142, 487)",left,Utan penna_Fingertest
C0008.MP4,"(876, 477)","(1140, 486)",left,Utan penna_Fingertest
C0008.MP4,"(876, 477)","(1142, 487)",left,Utan penna_Fingertest
C0008.MP4,"(876, 477)","(1142, 487)",left,Utan penna_Fingertest
C0008.MP4,"(876, 477)","(1143, 487)",left,Utan penna_Fingertest
C0008.MP4,"(873, 476)","(1144, 488)",center,Utan penna_Fingertest
C0008.MP4,"(877, 477)","(1143, 487)",left,Utan penna_Fingertest
C0008.MP4,"(873, 475)","(1143, 486)",left,Utan penna_Fingertest
C0008.MP4,"(873, 476)","(1144, 486)",left,Utan penna_Fingertest
C0008.MP4,"(877, 477)","(1143, 487)",left,Utan penna_Fingertest
C0008.MP4,"(878, 477)","(1143, 487)",left,Utan penna_Fingertest
C0008.MP4,"(877, 476)","(1144, 487)",left,Utan penna_Fingertest
C0008.MP4,"(873, 475)","(1145, 488)",left,Utan penna_Fingertest
C0008.MP4,"(877, 476)","(1144, 487)",left,Utan penna_Fingertest
C0008.MP4,"(878, 476)","(1145, 488)",left,Utan penna_Fingertest
C0008.MP4,"(878, 476)","(1146, 487)",left,Utan penna_Fingertest
C0008.MP4,"(878, 476)","(1144, 487)",left,Utan penna_Fingertest
C0008.MP4,"(875, 475)","(1144, 486)",left,Utan penna_Fingertest
C0008.MP4,"(878, 476)","(1146, 487)",left,Utan penna_Fingertest
C0008.MP4,"(879, 477)","(1145, 487)",left,Utan penna_Fingertest
C0008.MP4,"(879, 477)","(1145, 488)",left,Utan penna_Fingertest
C0008.MP4,"(878, 475)","(1144, 487)",left,Utan penna_Fingertest
C0008.MP4,"(880, 477)","(1145, 487)",left,Utan penna_Fingertest
C0008.MP4,"(878, 475)","(1144, 487)",left,Utan penna_Fingertest
C0008.MP4,"(879, 476)","(1146, 488)",left,Utan penna_Fingertest
C0008.MP4,"(879, 476)","(1145, 487)",left,Utan penna_Fingertest
C0008.MP4,"(878, 476)","(1145, 488)",left,Utan penna_Fingertest
C0008.MP4,"(877, 476)","(1144, 487)",left,Utan penna_Fingertest
C0008.MP4,"(878, 476)","(1145, 488)",left,Utan penna_Fingertest
C0008.MP4,"(877, 476)","(1144, 488)",left,Utan penna_Fingertest
C0008.MP4,"(874, 475)","(1144, 487)",left,Utan penna_Fingertest
C0008.MP4,"(877, 477)","(1143, 487)",left,Utan penna_Fingertest
C0008.MP4,"(876, 476)","(1144, 488)",left,Utan penna_Fingertest
C0008.MP4,"(876, 476)","(1143, 488)",left,Utan penna_Fingertest
C0008.MP4,"(876, 477)","(1143, 488)",left,Utan penna_Fingertest
C0008.MP4,"(875, 476)","(1142, 488)",left,Utan penna_Fingertest
C0008.MP4,"(876, 477)","(1142, 488)",left,Utan penna_Fingertest
C0008.MP4,"(875, 477)","(1142, 488)",left,Utan penna_Fingertest
C0008.MP4,"(875, 477)","(1142, 488)",center,Utan penna_Fingertest
C0008.MP4,"(873, 477)","(1141, 488)",center,Utan penna_Fingertest
C0008.MP4,"(874, 478)","(1141, 488)",center,Utan penna_Fingertest
C0008.MP4,"(871, 477)","(1140, 489)",center,Utan penna_Fingertest
C0008.MP4,"(871, 476)","(1140, 488)",center,Utan penna_Fingertest
C0008.MP4,"(870, 477)","(1140, 488)",center,Utan penna_Fingertest
C0008.MP4,"(869, 477)","(1140, 489)",center,Utan penna_Fingertest
C0008.MP4,"(870, 477)","(1139, 489)",center,Utan penna_Fingertest
C0008.MP4,"(869, 478)","(1139, 488)",center,Utan penna_Fingertest
C0008.MP4,"(868, 477)","(1138, 489)",center,Utan penna_Fingertest
C0008.MP4,"(867, 478)","(1138, 489)",center,Utan penna_Fingertest
C0008.MP4,"(868, 478)","(1137, 488)",center,Utan penna_Fingertest
C0008.MP4,"(866, 478)","(1137, 489)",center,Utan penna_Fingertest
C0008.MP4,"(867, 478)","(1136, 488)",center,Utan penna_Fingertest
C0008.MP4,"(867, 478)","(1136, 489)",center,Utan penna_Fingertest
C0008.MP4,"(866, 478)","(1135, 488)",center,Utan penna_Fingertest
C0008.MP4,"(865, 478)","(1134, 489)",center,Utan penna_Fingertest
C0008.MP4,"(864, 478)","(1133, 488)",center,Utan penna_Fingertest
C0008.MP4,"(863, 478)","(1133, 488)",center,Utan penna_Fingertest
C0008.MP4,"(864, 479)","(1133, 489)",center,Utan penna_Fingertest
C0008.MP4,"(863, 478)","(1132, 488)",center,Utan penna_Fingertest
C0008.MP4,"(863, 478)","(1131, 488)",center,Utan penna_Fingertest
C0008.MP4,"(862, 478)","(1131, 488)",center,Utan penna_Fingertest
C0008.MP4,"(862, 478)","(1131, 489)",center,Utan penna_Fingertest
C0008.MP4,"(862, 478)","(1130, 488)",center,Utan penna_Fingertest
C0008.MP4,"(861, 478)","(1130, 488)",center,Utan penna_Fingertest
C0008.MP4,"(862, 478)","(1130, 488)",center,Utan penna_Fingertest
C0008.MP4,"(861, 478)","(1130, 487)",center,Utan penna_Fingertest
C0008.MP4,"(861, 478)","(1130, 487)",center,Utan penna_Fingertest
C0008.MP4,"(861, 477)","(1130, 487)",center,Utan penna_Fingertest
C0008.MP4,"(860, 478)","(1128, 487)",center,Utan penna_Fingertest
C0008.MP4,"(859, 477)","(1128, 486)",center,Utan penna_Fingertest
C0008.MP4,"(860, 476)","(1128, 486)",center,Utan penna_Fingertest
C0008.MP4,"(859, 476)","(1127, 486)",center,Utan penna_Fingertest
C0008.MP4,"(858, 477)","(1127, 486)",center,Utan penna_Fingertest
C0008.MP4,"(857, 477)","(1127, 486)",center,Utan penna_Fingertest
C0008.MP4,"(856, 477)","(1125, 486)",center,Utan penna_Fingertest
C0008.MP4,"(856, 476)","(1126, 485)",center,Utan penna_Fingertest
C0008.MP4,"(855, 476)","(1124, 486)",center,Utan penna_Fingertest
C0008.MP4,"(855, 477)","(1124, 486)",center,Utan penna_Fingertest
C0008.MP4,"(855, 477)","(1123, 486)",center,Utan penna_Fingertest
C0008.MP4,"(854, 477)","(1125, 486)",center,Utan penna_Fingertest
C0008.MP4,"(853, 477)","(1122, 486)",center,Utan penna_Fingertest
C0008.MP4,"(853, 477)","(1122, 486)",center,Utan penna_Fingertest
C0008.MP4,"(853, 477)","(1121, 486)",center,Utan penna_Fingertest
C0008.MP4,"(852, 477)","(1122, 486)",center,Utan penna_Fingertest
C0008.MP4,"(852, 477)","(1124, 485)",center,Utan penna_Fingertest
C0008.MP4,"(851, 477)","(1119, 486)",center,Utan penna_Fingertest
C0008.MP4,"(850, 477)","(1120, 485)",center,Utan penna_Fingertest
C0008.MP4,"(850, 478)","(1119, 485)",center,Utan penna_Fingertest
C0008.MP4,"(849, 477)","(1119, 486)",center,Utan penna_Fingertest
C0008.MP4,"(848, 477)","(1120, 485)",center,Utan penna_Fingertest
C0008.MP4,"(848, 478)","(1118, 485)",center,Utan penna_Fingertest
C0008.MP4,"(847, 477)","(1118, 485)",center,Utan penna_Fingertest
C0008.MP4,"(847, 478)","(1117, 485)",center,Utan penna_Fingertest
C0008.MP4,"(846, 478)","(1117, 486)",center,Utan penna_Fingertest
C0008.MP4,"(846, 478)","(1116, 485)",center,Utan penna_Fingertest
C0008.MP4,"(844, 478)","(1115, 485)",center,Utan penna_Fingertest
C0008.MP4,"(843, 478)","(1115, 485)",center,Utan penna_Fingertest
C0008.MP4,"(842, 479)","(1115, 485)",center,Utan penna_Fingertest
C0008.MP4,"(842, 478)","(1114, 485)",center,Utan penna_Fingertest
C0008.MP4,"(842, 478)","(1114, 485)",center,Utan penna_Fingertest
C0008.MP4,"(841, 478)","(1113, 485)",center,Utan penna_Fingertest
C0008.MP4,"(841, 479)","(1112, 485)",center,Utan penna_Fingertest
C0008.MP4,"(841, 479)","(1113, 485)",center,Utan penna_Fingertest
C0008.MP4,"(840, 478)","(1112, 485)",right,Utan penna_Fingertest
C0008.MP4,"(839, 478)","(1111, 485)",right,Utan penna_Fingertest
C0008.MP4,"(838, 478)","(1106, 485)",right,Utan penna_Fingertest
C0008.MP4,"(838, 478)","(1109, 485)",right,Utan penna_Fingertest
